category,description,month,count,rollavg_3month
Other/Unknown,FRAUD - CREDIT CARD / ATM,2015-11-01,22,25
Other/Unknown,FRAUD - CREDIT CARD / ATM,2015-12-01,45,34
Other/Unknown,FRAUD - CREDIT CARD / ATM,2016-01-01,37,35
Other/Unknown,FRAUD - CREDIT CARD / ATM,2016-02-01,26,36
Other/Unknown,FRAUD - CREDIT CARD / ATM,2016-03-01,28,30
Other/Unknown,FRAUD - CREDIT CARD / ATM,2016-04-01,27,27
Other/Unknown,FRAUD - CREDIT CARD / ATM,2016-05-01,24,26
Other/Unknown,FRAUD - CREDIT CARD / ATM,2016-06-01,23,25
Other/Unknown,FRAUD - CREDIT CARD / ATM,2016-07-01,20,22
Other/Unknown,FRAUD - CREDIT CARD / ATM,2016-08-01,22,22
Other/Unknown,FRAUD - CREDIT CARD / ATM,2016-09-01,23,22
Other/Unknown,FRAUD - CREDIT CARD / ATM,2016-10-01,29,25
Other/Unknown,FRAUD - CREDIT CARD / ATM,2016-11-01,26,26
Other/Unknown,FRAUD - CREDIT CARD / ATM,2016-12-01,28,28
Other/Unknown,FRAUD - CREDIT CARD / ATM,2017-01-01,15,23
Other/Unknown,FRAUD - CREDIT CARD / ATM,2017-02-01,18,20
Other/Unknown,FRAUD - CREDIT CARD / ATM,2017-03-01,32,22
Other/Unknown,FRAUD - CREDIT CARD / ATM,2017-04-01,28,26
Other/Unknown,FRAUD - CREDIT CARD / ATM,2017-05-01,25,28
Other/Unknown,FRAUD - CREDIT CARD / ATM,2017-06-01,22,25
Other/Unknown,FRAUD - CREDIT CARD / ATM,2017-07-01,23,23
Other/Unknown,FRAUD - CREDIT CARD / ATM,2017-08-01,43,29
Other/Unknown,FRAUD - CREDIT CARD / ATM,2017-09-01,25,30
Other/Unknown,FRAUD - CREDIT CARD / ATM,2017-10-01,23,30
Other/Unknown,FRAUD - CREDIT CARD / ATM,2017-11-01,30,26
Other/Unknown,FRAUD - CREDIT CARD / ATM,2017-12-01,25,26
Other/Unknown,FRAUD - CREDIT CARD / ATM,2018-01-01,36,30
Other/Unknown,FRAUD - CREDIT CARD / ATM,2018-02-01,36,32
Other/Unknown,FRAUD - CREDIT CARD / ATM,2018-03-01,46,39
Other/Unknown,FRAUD - CREDIT CARD / ATM,2018-04-01,59,47
Other/Unknown,FRAUD - CREDIT CARD / ATM,2018-05-01,47,51
Other/Unknown,FRAUD - CREDIT CARD / ATM,2018-06-01,54,53
Other/Unknown,FRAUD - CREDIT CARD / ATM,2018-07-01,96,66
Other/Unknown,FRAUD - CREDIT CARD / ATM,2018-08-01,63,71
Other/Unknown,FRAUD - CREDIT CARD / ATM,2018-09-01,35,65
Other/Unknown,FRAUD - CREDIT CARD / ATM,2018-10-01,57,52
Other/Unknown,FRAUD - CREDIT CARD / ATM,2018-11-01,45,46
Other/Unknown,FRAUD - CREDIT CARD / ATM,2018-12-01,64,55
Other/Unknown,FRAUD - CREDIT CARD / ATM,2019-01-01,78,62
Other/Unknown,FRAUD - CREDIT CARD / ATM,2019-02-01,55,66
Other/Unknown,FRAUD - CREDIT CARD / ATM,2019-03-01,99,77
Other/Unknown,FRAUD - CREDIT CARD / ATM,2019-04-01,83,79
Other/Unknown,FRAUD - CREDIT CARD / ATM,2019-05-01,34,72
Other/Unknown,FRAUD - CREDIT CARD / ATM,2019-06-01,80,66
Other/Unknown,FRAUD - CREDIT CARD / ATM,2019-07-01,67,60
Other/Unknown,FRAUD - CREDIT CARD / ATM,2019-08-01,63,70
Other/Unknown,FRAUD - CREDIT CARD / ATM,2019-09-01,36,55
Other/Unknown,FRAUD - CREDIT CARD / ATM,2019-10-01,88,62
Other/Unknown,FRAUD - CREDIT CARD / ATM,2019-11-01,66,63
Other/Unknown,FRAUD - CREDIT CARD / ATM,2019-12-01,32,62
Other/Unknown,FRAUD - CREDIT CARD / ATM,2020-01-01,67,55
Other/Unknown,FRAUD - CREDIT CARD / ATM,2020-02-01,79,59
Other/Unknown,FRAUD - CREDIT CARD / ATM,2020-03-01,61,69
Other/Unknown,FRAUD - CREDIT CARD / ATM,2020-04-01,18,53
Other/Unknown,FRAUD - CREDIT CARD / ATM,2020-05-01,42,40
Other/Unknown,FRAUD - CREDIT CARD / ATM,2020-06-01,50,37
Other/Unknown,FRAUD - CREDIT CARD / ATM,2020-07-01,21,38
Other/Unknown,FRAUD - CREDIT CARD / ATM,2020-08-01,54,42
Other/Unknown,FRAUD - CREDIT CARD / ATM,2020-09-01,32,36
Other/Unknown,FRAUD - CREDIT CARD / ATM,2020-10-01,41,42
Other/Unknown,FRAUD - CREDIT CARD / ATM,2020-11-01,48,40
Other/Unknown,FRAUD - CREDIT CARD / ATM,2020-12-01,55,48
Other/Unknown,FRAUD - CREDIT CARD / ATM,2021-01-01,46,50
Other/Unknown,FRAUD - CREDIT CARD / ATM,2021-02-01,37,46
Other/Unknown,FRAUD - CREDIT CARD / ATM,2021-03-01,29,37
Other/Unknown,FRAUD - CREDIT CARD / ATM,2021-04-01,25,30
Other/Unknown,FRAUD - CREDIT CARD / ATM,2021-05-01,25,26
Other/Unknown,FRAUD - CREDIT CARD / ATM,2021-06-01,41,30
Other/Unknown,FRAUD - CREDIT CARD / ATM,2021-07-01,55,40
Other/Unknown,FRAUD - CREDIT CARD / ATM,2021-08-01,61,52
Other/Unknown,FRAUD - CREDIT CARD / ATM,2021-09-01,28,48
Other/Unknown,FRAUD - CREDIT CARD / ATM,2021-10-01,49,46
Other/Unknown,FRAUD - CREDIT CARD / ATM,2021-11-01,64,47
Other/Unknown,FRAUD - CREDIT CARD / ATM,2021-12-01,46,53
Other/Unknown,FRAUD - CREDIT CARD / ATM,2022-01-01,37,49
Other/Unknown,FRAUD - CREDIT CARD / ATM,2022-02-01,35,39
Other/Unknown,FRAUD - CREDIT CARD / ATM,2022-03-01,36,36
Other/Unknown,FRAUD - CREDIT CARD / ATM,2022-04-01,36,36
Other/Unknown,FRAUD - CREDIT CARD / ATM,2022-05-01,93,55
Other/Unknown,FRAUD - CREDIT CARD / ATM,2022-06-01,46,58
Other/Unknown,FRAUD - CREDIT CARD / ATM,2022-07-01,48,62
Other/Unknown,FRAUD - CREDIT CARD / ATM,2022-08-01,54,49
Other/Unknown,FRAUD - CREDIT CARD / ATM,2022-09-01,43,48
Other/Unknown,FRAUD - CREDIT CARD / ATM,2022-10-01,43,47
Other/Unknown,FRAUD - CREDIT CARD / ATM,2022-11-01,42,43
Other/Unknown,FRAUD - CREDIT CARD / ATM,2022-12-01,42,42
Other/Unknown,FRAUD - CREDIT CARD / ATM,2023-01-01,37,40
Other/Unknown,FRAUD - CREDIT CARD / ATM,2023-02-01,32,37
Other/Unknown,FRAUD - CREDIT CARD / ATM,2023-03-01,34,34
Other/Unknown,FRAUD - CREDIT CARD / ATM,2023-04-01,17,28
Other/Unknown,FRAUD - CREDIT CARD / ATM,2023-05-01,37,29
Other/Unknown,FRAUD - CREDIT CARD / ATM,2023-06-01,23,26
Other/Unknown,FRAUD - CREDIT CARD / ATM,2023-07-01,35,32
Other/Unknown,FRAUD - CREDIT CARD / ATM,2023-08-01,38,32
Other/Unknown,FRAUD - CREDIT CARD / ATM,2023-09-01,40,38
Other/Unknown,FRAUD - CREDIT CARD / ATM,2023-10-01,27,35
Other/Unknown,FRAUD - CREDIT CARD / ATM,2023-11-01,32,33
Other/Unknown,FRAUD - CREDIT CARD / ATM,2023-12-01,27,29
Other/Unknown,FRAUD - CREDIT CARD / ATM,2024-01-01,22,27
Other/Unknown,FRAUD - CREDIT CARD / ATM,2024-02-01,29,26
Other/Unknown,FRAUD - CREDIT CARD / ATM,2024-03-01,36,29
Other/Unknown,FRAUD - CREDIT CARD / ATM,2024-04-01,31,32
Other/Unknown,FRAUD - CREDIT CARD / ATM,2024-05-01,22,30
Other/Unknown,FRAUD - CREDIT CARD / ATM,2024-06-01,28,27
Other/Unknown,FRAUD - CREDIT CARD / ATM,2024-07-01,23,24
Other/Unknown,FRAUD - CREDIT CARD / ATM,2024-08-01,23,25
Other/Unknown,FRAUD - CREDIT CARD / ATM,2024-09-01,22,23
Other/Unknown,FRAUD - CREDIT CARD / ATM,2024-10-01,17,21
Other/Unknown,FRAUD - CREDIT CARD / ATM,2024-11-01,15,18
Other/Unknown,FRAUD - CREDIT CARD / ATM,2024-12-01,23,18
Other/Unknown,FRAUD - CREDIT CARD / ATM,2025-01-01,15,18
Other/Unknown,FRAUD - CREDIT CARD / ATM,2025-02-01,25,21
Other/Unknown,FRAUD - CREDIT CARD / ATM,2025-03-01,28,23
Other/Unknown,FRAUD - CREDIT CARD / ATM,2025-04-01,36,30
Other/Unknown,FRAUD - CREDIT CARD / ATM,2025-05-01,36,33
Other/Unknown,FRAUD - CREDIT CARD / ATM,2025-06-01,36,36
Other/Unknown,FRAUD - CREDIT CARD / ATM,2025-07-01,37,36
Other/Unknown,FRAUD - CREDIT CARD / ATM,2025-08-01,15,29
Other/Unknown,FRAUD - CREDIT CARD / ATM,2025-09-01,19,24
Other/Unknown,FRAUD - CREDIT CARD / ATM,2025-10-01,24,19
Other/Unknown,FRAUD - CREDIT CARD / ATM,2025-11-01,2,15
Other/Unknown,FRAUD - FALSE PRETENSE,2010-01-01,41,NA
Other/Unknown,FRAUD - FALSE PRETENSE,2010-02-01,22,NA
Other/Unknown,FRAUD - FALSE PRETENSE,2010-03-01,22,28
Other/Unknown,FRAUD - FALSE PRETENSE,2010-04-01,27,24
Other/Unknown,FRAUD - FALSE PRETENSE,2010-05-01,28,26
Other/Unknown,FRAUD - FALSE PRETENSE,2010-06-01,30,28
Other/Unknown,FRAUD - FALSE PRETENSE,2010-07-01,17,25
Other/Unknown,FRAUD - FALSE PRETENSE,2010-08-01,27,25
Other/Unknown,FRAUD - FALSE PRETENSE,2010-09-01,39,28
Other/Unknown,FRAUD - FALSE PRETENSE,2010-10-01,24,30
Other/Unknown,FRAUD - FALSE PRETENSE,2010-11-01,25,29
Other/Unknown,FRAUD - FALSE PRETENSE,2010-12-01,29,26
Other/Unknown,FRAUD - FALSE PRETENSE,2011-01-01,36,30
Other/Unknown,FRAUD - FALSE PRETENSE,2011-02-01,23,29
Other/Unknown,FRAUD - FALSE PRETENSE,2011-03-01,29,29
Other/Unknown,FRAUD - FALSE PRETENSE,2011-04-01,27,26
Other/Unknown,FRAUD - FALSE PRETENSE,2011-05-01,40,32
Other/Unknown,FRAUD - FALSE PRETENSE,2011-06-01,32,33
Other/Unknown,FRAUD - FALSE PRETENSE,2011-07-01,42,38
Other/Unknown,FRAUD - FALSE PRETENSE,2011-08-01,29,34
Other/Unknown,FRAUD - FALSE PRETENSE,2011-09-01,25,32
Other/Unknown,FRAUD - FALSE PRETENSE,2011-10-01,41,32
Other/Unknown,FRAUD - FALSE PRETENSE,2011-11-01,49,38
Other/Unknown,FRAUD - FALSE PRETENSE,2011-12-01,27,39
Other/Unknown,FRAUD - FALSE PRETENSE,2012-01-01,52,43
Other/Unknown,FRAUD - FALSE PRETENSE,2012-02-01,45,41
Other/Unknown,FRAUD - FALSE PRETENSE,2012-03-01,34,44
Other/Unknown,FRAUD - FALSE PRETENSE,2012-04-01,26,35
Other/Unknown,FRAUD - FALSE PRETENSE,2012-05-01,35,32
Other/Unknown,FRAUD - FALSE PRETENSE,2012-06-01,55,39
Other/Unknown,FRAUD - FALSE PRETENSE,2012-07-01,38,43
Other/Unknown,FRAUD - FALSE PRETENSE,2012-08-01,40,44
Other/Unknown,FRAUD - FALSE PRETENSE,2012-09-01,32,37
Other/Unknown,FRAUD - FALSE PRETENSE,2012-10-01,24,32
Other/Unknown,FRAUD - FALSE PRETENSE,2012-11-01,30,29
Other/Unknown,FRAUD - FALSE PRETENSE,2012-12-01,35,30
Other/Unknown,FRAUD - FALSE PRETENSE,2013-01-01,61,42
Other/Unknown,FRAUD - FALSE PRETENSE,2013-02-01,46,47
Other/Unknown,FRAUD - FALSE PRETENSE,2013-03-01,21,43
Other/Unknown,FRAUD - FALSE PRETENSE,2013-04-01,31,33
Other/Unknown,FRAUD - FALSE PRETENSE,2013-05-01,48,33
Other/Unknown,FRAUD - FALSE PRETENSE,2013-06-01,32,37
Other/Unknown,FRAUD - FALSE PRETENSE,2013-07-01,49,43
Other/Unknown,FRAUD - FALSE PRETENSE,2013-08-01,35,39
Other/Unknown,FRAUD - FALSE PRETENSE,2013-09-01,47,44
Other/Unknown,FRAUD - FALSE PRETENSE,2013-10-01,38,40
Other/Unknown,FRAUD - FALSE PRETENSE,2013-11-01,43,43
Other/Unknown,FRAUD - FALSE PRETENSE,2013-12-01,41,41
Other/Unknown,FRAUD - FALSE PRETENSE,2014-01-01,34,39
Other/Unknown,FRAUD - FALSE PRETENSE,2014-02-01,40,38
Other/Unknown,FRAUD - FALSE PRETENSE,2014-03-01,44,39
Other/Unknown,FRAUD - FALSE PRETENSE,2014-04-01,58,47
Other/Unknown,FRAUD - FALSE PRETENSE,2014-05-01,52,51
Other/Unknown,FRAUD - FALSE PRETENSE,2014-06-01,49,53
Other/Unknown,FRAUD - FALSE PRETENSE,2014-07-01,40,47
Other/Unknown,FRAUD - FALSE PRETENSE,2014-08-01,37,42
Other/Unknown,FRAUD - FALSE PRETENSE,2014-09-01,38,38
Other/Unknown,FRAUD - FALSE PRETENSE,2014-10-01,38,38
Other/Unknown,FRAUD - FALSE PRETENSE,2014-11-01,47,41
Other/Unknown,FRAUD - FALSE PRETENSE,2014-12-01,45,43
Other/Unknown,FRAUD - FALSE PRETENSE,2015-01-01,64,52
Other/Unknown,FRAUD - FALSE PRETENSE,2015-02-01,31,47
Other/Unknown,FRAUD - FALSE PRETENSE,2015-03-01,44,46
Other/Unknown,FRAUD - FALSE PRETENSE,2015-04-01,41,39
Other/Unknown,FRAUD - FALSE PRETENSE,2015-05-01,57,47
Other/Unknown,FRAUD - FALSE PRETENSE,2015-06-01,62,53
Other/Unknown,FRAUD - FALSE PRETENSE,2015-07-01,87,69
Other/Unknown,FRAUD - FALSE PRETENSE,2015-08-01,44,64
Other/Unknown,FRAUD - FALSE PRETENSE,2015-09-01,62,64
Other/Unknown,FRAUD - FALSE PRETENSE,2015-10-01,54,53
Other/Unknown,FRAUD - FALSE PRETENSE,2015-11-01,56,57
Other/Unknown,FRAUD - FALSE PRETENSE,2015-12-01,65,58
Other/Unknown,FRAUD - FALSE PRETENSE,2016-01-01,54,58
Other/Unknown,FRAUD - FALSE PRETENSE,2016-02-01,49,56
Other/Unknown,FRAUD - FALSE PRETENSE,2016-03-01,62,55
Other/Unknown,FRAUD - FALSE PRETENSE,2016-04-01,85,65
Other/Unknown,FRAUD - FALSE PRETENSE,2016-05-01,76,74
Other/Unknown,FRAUD - FALSE PRETENSE,2016-06-01,103,88
Other/Unknown,FRAUD - FALSE PRETENSE,2016-07-01,63,81
Other/Unknown,FRAUD - FALSE PRETENSE,2016-08-01,65,77
Other/Unknown,FRAUD - FALSE PRETENSE,2016-09-01,73,67
Other/Unknown,FRAUD - FALSE PRETENSE,2016-10-01,64,67
Other/Unknown,FRAUD - FALSE PRETENSE,2016-11-01,67,68
Other/Unknown,FRAUD - FALSE PRETENSE,2016-12-01,63,65
Other/Unknown,FRAUD - FALSE PRETENSE,2017-01-01,81,70
Other/Unknown,FRAUD - FALSE PRETENSE,2017-02-01,69,71
Other/Unknown,FRAUD - FALSE PRETENSE,2017-03-01,64,71
Other/Unknown,FRAUD - FALSE PRETENSE,2017-04-01,38,57
Other/Unknown,FRAUD - FALSE PRETENSE,2017-05-01,75,59
Other/Unknown,FRAUD - FALSE PRETENSE,2017-06-01,93,69
Other/Unknown,FRAUD - FALSE PRETENSE,2017-07-01,87,85
Other/Unknown,FRAUD - FALSE PRETENSE,2017-08-01,102,94
Other/Unknown,FRAUD - FALSE PRETENSE,2017-09-01,83,91
Other/Unknown,FRAUD - FALSE PRETENSE,2017-10-01,71,85
Other/Unknown,FRAUD - FALSE PRETENSE,2017-11-01,59,71
Other/Unknown,FRAUD - FALSE PRETENSE,2017-12-01,79,70
Other/Unknown,FRAUD - FALSE PRETENSE,2018-01-01,77,72
Other/Unknown,FRAUD - FALSE PRETENSE,2018-02-01,70,75
Other/Unknown,FRAUD - FALSE PRETENSE,2018-03-01,65,71
Other/Unknown,FRAUD - FALSE PRETENSE,2018-04-01,65,67
Other/Unknown,FRAUD - FALSE PRETENSE,2018-05-01,77,69
Other/Unknown,FRAUD - FALSE PRETENSE,2018-06-01,72,71
Other/Unknown,FRAUD - FALSE PRETENSE,2018-07-01,92,80
Other/Unknown,FRAUD - FALSE PRETENSE,2018-08-01,72,79
Other/Unknown,FRAUD - FALSE PRETENSE,2018-09-01,48,71
Other/Unknown,FRAUD - FALSE PRETENSE,2018-10-01,65,62
Other/Unknown,FRAUD - FALSE PRETENSE,2018-11-01,41,51
Other/Unknown,FRAUD - FALSE PRETENSE,2018-12-01,48,51
Other/Unknown,FRAUD - FALSE PRETENSE,2019-01-01,69,53
Other/Unknown,FRAUD - FALSE PRETENSE,2019-02-01,61,59
Other/Unknown,FRAUD - FALSE PRETENSE,2019-03-01,35,55
Other/Unknown,FRAUD - FALSE PRETENSE,2019-04-01,59,52
Other/Unknown,FRAUD - FALSE PRETENSE,2019-05-01,48,47
Other/Unknown,FRAUD - FALSE PRETENSE,2019-06-01,40,49
Other/Unknown,FRAUD - FALSE PRETENSE,2019-07-01,46,45
Other/Unknown,FRAUD - FALSE PRETENSE,2019-08-01,51,46
Other/Unknown,FRAUD - FALSE PRETENSE,2019-09-01,56,51
Other/Unknown,FRAUD - FALSE PRETENSE,2019-10-01,68,58
Other/Unknown,FRAUD - FALSE PRETENSE,2019-11-01,40,55
Other/Unknown,FRAUD - FALSE PRETENSE,2019-12-01,91,66
Other/Unknown,FRAUD - FALSE PRETENSE,2020-01-01,46,59
Other/Unknown,FRAUD - FALSE PRETENSE,2020-02-01,52,63
Other/Unknown,FRAUD - FALSE PRETENSE,2020-03-01,41,46
Other/Unknown,FRAUD - FALSE PRETENSE,2020-04-01,36,43
Other/Unknown,FRAUD - FALSE PRETENSE,2020-05-01,30,36
Other/Unknown,FRAUD - FALSE PRETENSE,2020-06-01,48,38
Other/Unknown,FRAUD - FALSE PRETENSE,2020-07-01,35,38
Other/Unknown,FRAUD - FALSE PRETENSE,2020-08-01,43,42
Other/Unknown,FRAUD - FALSE PRETENSE,2020-09-01,42,40
Other/Unknown,FRAUD - FALSE PRETENSE,2020-10-01,37,41
Other/Unknown,FRAUD - FALSE PRETENSE,2020-11-01,34,38
Other/Unknown,FRAUD - FALSE PRETENSE,2020-12-01,49,40
Other/Unknown,FRAUD - FALSE PRETENSE,2021-01-01,36,40
Other/Unknown,FRAUD - FALSE PRETENSE,2021-02-01,19,35
Other/Unknown,FRAUD - FALSE PRETENSE,2021-03-01,26,27
Other/Unknown,FRAUD - FALSE PRETENSE,2021-04-01,29,25
Other/Unknown,FRAUD - FALSE PRETENSE,2021-05-01,26,27
Other/Unknown,FRAUD - FALSE PRETENSE,2021-06-01,34,30
Other/Unknown,FRAUD - FALSE PRETENSE,2021-07-01,38,33
Other/Unknown,FRAUD - FALSE PRETENSE,2021-08-01,47,40
Other/Unknown,FRAUD - FALSE PRETENSE,2021-09-01,37,41
Other/Unknown,FRAUD - FALSE PRETENSE,2021-10-01,39,41
Other/Unknown,FRAUD - FALSE PRETENSE,2021-11-01,26,34
Other/Unknown,FRAUD - FALSE PRETENSE,2021-12-01,24,30
Other/Unknown,FRAUD - FALSE PRETENSE,2022-01-01,39,30
Other/Unknown,FRAUD - FALSE PRETENSE,2022-02-01,34,32
Other/Unknown,FRAUD - FALSE PRETENSE,2022-03-01,45,39
Other/Unknown,FRAUD - FALSE PRETENSE,2022-04-01,34,38
Other/Unknown,FRAUD - FALSE PRETENSE,2022-05-01,38,39
Other/Unknown,FRAUD - FALSE PRETENSE,2022-06-01,39,37
Other/Unknown,FRAUD - FALSE PRETENSE,2022-07-01,46,41
Other/Unknown,FRAUD - FALSE PRETENSE,2022-08-01,34,40
Other/Unknown,FRAUD - FALSE PRETENSE,2022-09-01,46,42
Other/Unknown,FRAUD - FALSE PRETENSE,2022-10-01,45,42
Other/Unknown,FRAUD - FALSE PRETENSE,2022-11-01,44,45
Other/Unknown,FRAUD - FALSE PRETENSE,2022-12-01,44,44
Other/Unknown,FRAUD - FALSE PRETENSE,2023-01-01,52,47
Other/Unknown,FRAUD - FALSE PRETENSE,2023-02-01,39,45
Other/Unknown,FRAUD - FALSE PRETENSE,2023-03-01,36,42
Other/Unknown,FRAUD - FALSE PRETENSE,2023-04-01,31,35
Other/Unknown,FRAUD - FALSE PRETENSE,2023-05-01,44,37
Other/Unknown,FRAUD - FALSE PRETENSE,2023-06-01,28,34
Other/Unknown,FRAUD - FALSE PRETENSE,2023-07-01,25,32
Other/Unknown,FRAUD - FALSE PRETENSE,2023-08-01,33,29
Other/Unknown,FRAUD - FALSE PRETENSE,2023-09-01,45,34
Other/Unknown,FRAUD - FALSE PRETENSE,2023-10-01,44,41
Other/Unknown,FRAUD - FALSE PRETENSE,2023-11-01,35,41
Other/Unknown,FRAUD - FALSE PRETENSE,2023-12-01,33,37
Other/Unknown,FRAUD - FALSE PRETENSE,2024-01-01,43,37
Other/Unknown,FRAUD - FALSE PRETENSE,2024-02-01,47,41
Other/Unknown,FRAUD - FALSE PRETENSE,2024-03-01,25,38
Other/Unknown,FRAUD - FALSE PRETENSE,2024-04-01,42,38
Other/Unknown,FRAUD - FALSE PRETENSE,2024-05-01,45,37
Other/Unknown,FRAUD - FALSE PRETENSE,2024-06-01,34,40
Other/Unknown,FRAUD - FALSE PRETENSE,2024-07-01,32,37
Other/Unknown,FRAUD - FALSE PRETENSE,2024-08-01,34,33
Other/Unknown,FRAUD - FALSE PRETENSE,2024-09-01,40,35
Other/Unknown,FRAUD - FALSE PRETENSE,2024-10-01,35,36
Other/Unknown,FRAUD - FALSE PRETENSE,2024-11-01,20,32
Other/Unknown,FRAUD - FALSE PRETENSE,2024-12-01,27,27
Other/Unknown,FRAUD - FALSE PRETENSE,2025-01-01,34,27
Other/Unknown,FRAUD - FALSE PRETENSE,2025-02-01,31,31
Other/Unknown,FRAUD - FALSE PRETENSE,2025-03-01,36,34
Other/Unknown,FRAUD - FALSE PRETENSE,2025-04-01,60,42
Other/Unknown,FRAUD - FALSE PRETENSE,2025-05-01,80,59
Other/Unknown,FRAUD - FALSE PRETENSE,2025-06-01,53,64
Other/Unknown,FRAUD - FALSE PRETENSE,2025-07-01,40,58
Other/Unknown,FRAUD - FALSE PRETENSE,2025-08-01,44,46
Other/Unknown,FRAUD - FALSE PRETENSE,2025-09-01,42,42
Other/Unknown,FRAUD - FALSE PRETENSE,2025-10-01,33,40
Other/Unknown,FRAUD - FALSE PRETENSE,2025-11-01,16,30
Other/Unknown,FRAUD - IMPERSONATION,2010-01-01,1,NA
Other/Unknown,FRAUD - IMPERSONATION,2010-02-01,6,NA
Other/Unknown,FRAUD - IMPERSONATION,2010-03-01,5,4
Other/Unknown,FRAUD - IMPERSONATION,2010-04-01,7,6
Other/Unknown,FRAUD - IMPERSONATION,2010-05-01,6,6
Other/Unknown,FRAUD - IMPERSONATION,2010-06-01,5,6
Other/Unknown,FRAUD - IMPERSONATION,2010-07-01,8,6
Other/Unknown,FRAUD - IMPERSONATION,2010-08-01,4,6
Other/Unknown,FRAUD - IMPERSONATION,2010-09-01,14,9
Other/Unknown,FRAUD - IMPERSONATION,2010-10-01,7,8
Other/Unknown,FRAUD - IMPERSONATION,2010-11-01,7,9
Other/Unknown,FRAUD - IMPERSONATION,2010-12-01,7,7
Other/Unknown,FRAUD - IMPERSONATION,2011-01-01,11,8
Other/Unknown,FRAUD - IMPERSONATION,2011-02-01,7,8
Other/Unknown,FRAUD - IMPERSONATION,2011-03-01,8,9
Other/Unknown,FRAUD - IMPERSONATION,2011-04-01,8,8
Other/Unknown,FRAUD - IMPERSONATION,2011-05-01,13,10
Other/Unknown,FRAUD - IMPERSONATION,2011-06-01,8,10
Other/Unknown,FRAUD - IMPERSONATION,2011-07-01,6,9
Other/Unknown,FRAUD - IMPERSONATION,2011-08-01,6,7
Other/Unknown,FRAUD - IMPERSONATION,2011-09-01,7,6
Other/Unknown,FRAUD - IMPERSONATION,2011-10-01,5,6
Other/Unknown,FRAUD - IMPERSONATION,2011-11-01,4,5
Other/Unknown,FRAUD - IMPERSONATION,2011-12-01,4,4
Other/Unknown,FRAUD - IMPERSONATION,2012-01-01,13,7
Other/Unknown,FRAUD - IMPERSONATION,2012-02-01,20,12
Other/Unknown,FRAUD - IMPERSONATION,2012-03-01,14,16
Other/Unknown,FRAUD - IMPERSONATION,2012-04-01,10,15
Other/Unknown,FRAUD - IMPERSONATION,2012-05-01,11,12
Other/Unknown,FRAUD - IMPERSONATION,2012-06-01,6,9
Other/Unknown,FRAUD - IMPERSONATION,2012-07-01,9,9
Other/Unknown,FRAUD - IMPERSONATION,2012-08-01,14,10
Other/Unknown,FRAUD - IMPERSONATION,2012-09-01,8,10
Other/Unknown,FRAUD - IMPERSONATION,2012-10-01,10,11
Other/Unknown,FRAUD - IMPERSONATION,2012-11-01,9,9
Other/Unknown,FRAUD - IMPERSONATION,2012-12-01,9,9
Other/Unknown,FRAUD - IMPERSONATION,2013-01-01,20,13
Other/Unknown,FRAUD - IMPERSONATION,2013-02-01,10,13
Other/Unknown,FRAUD - IMPERSONATION,2013-03-01,11,14
Other/Unknown,FRAUD - IMPERSONATION,2013-04-01,25,15
Other/Unknown,FRAUD - IMPERSONATION,2013-05-01,13,16
Other/Unknown,FRAUD - IMPERSONATION,2013-06-01,9,16
Other/Unknown,FRAUD - IMPERSONATION,2013-07-01,16,13
Other/Unknown,FRAUD - IMPERSONATION,2013-08-01,7,11
Other/Unknown,FRAUD - IMPERSONATION,2013-09-01,16,13
Other/Unknown,FRAUD - IMPERSONATION,2013-10-01,23,15
Other/Unknown,FRAUD - IMPERSONATION,2013-11-01,11,17
Other/Unknown,FRAUD - IMPERSONATION,2013-12-01,25,20
Other/Unknown,FRAUD - IMPERSONATION,2014-01-01,17,18
Other/Unknown,FRAUD - IMPERSONATION,2014-02-01,19,20
Other/Unknown,FRAUD - IMPERSONATION,2014-03-01,25,20
Other/Unknown,FRAUD - IMPERSONATION,2014-04-01,30,25
Other/Unknown,FRAUD - IMPERSONATION,2014-05-01,20,25
Other/Unknown,FRAUD - IMPERSONATION,2014-06-01,18,23
Other/Unknown,FRAUD - IMPERSONATION,2014-07-01,22,20
Other/Unknown,FRAUD - IMPERSONATION,2014-08-01,13,18
Other/Unknown,FRAUD - IMPERSONATION,2014-09-01,17,17
Other/Unknown,FRAUD - IMPERSONATION,2014-10-01,23,18
Other/Unknown,FRAUD - IMPERSONATION,2014-11-01,17,19
Other/Unknown,FRAUD - IMPERSONATION,2014-12-01,21,20
Other/Unknown,FRAUD - IMPERSONATION,2015-01-01,38,25
Other/Unknown,FRAUD - IMPERSONATION,2015-02-01,28,29
Other/Unknown,FRAUD - IMPERSONATION,2015-03-01,44,37
Other/Unknown,FRAUD - IMPERSONATION,2015-04-01,40,37
Other/Unknown,FRAUD - IMPERSONATION,2015-05-01,33,39
Other/Unknown,FRAUD - IMPERSONATION,2015-06-01,19,31
Other/Unknown,FRAUD - IMPERSONATION,2015-07-01,26,26
Other/Unknown,FRAUD - IMPERSONATION,2015-08-01,21,22
Other/Unknown,FRAUD - IMPERSONATION,2015-09-01,16,21
Other/Unknown,FRAUD - IMPERSONATION,2015-10-01,26,21
Other/Unknown,FRAUD - IMPERSONATION,2015-11-01,23,22
Other/Unknown,FRAUD - IMPERSONATION,2015-12-01,25,25
Other/Unknown,FRAUD - IMPERSONATION,2016-01-01,20,23
